isolabel_ext,synonym
UY-MA-PuebloSolis,uy;ma;pueblo.solis
UY-MA-PuntaBallena,uy;ma;pba
UY-MA-PuntaBallena,co-m-pba
UY-MA-PuntaBallena,uy;maldonado;punta.ballena
UY-MA-PuntaBallena,uy-667
UY-MA-PuntaBallena,uy;ma;punta.ballena
UY-MA-PuntaColorada,uy;ma;puc
UY-MA-PuntaColorada,uy;ma;punta.colorada
UY-MA-PuntaColorada,co-m-puc
UY-MA-PuntaColorada,uy-697
UY-MA-PuntaColorada,uy;maldonado;punta.colorada
UY-MA-PuntaEste,uy;ma;punta.este
UY-MA-PuntaEste,uy;maldonado;punta.este
UY-MA-PuntaEste,uy-666
UY-MA-PuntaEste,uy;ma;pde
UY-MA-PuntaEste,co-m-pde
UY-MA-PuntaNegra,uy;maldonado;punta.negra
UY-MA-PuntaNegra,uy;ma;pna
UY-MA-PuntaNegra,uy-698
UY-MA-PuntaNegra,uy;ma;punta.negra
UY-MA-PuntaNegra,co-m-pna
UY-MA-Ruta37Y9,uy-699
UY-MA-Ruta37Y9,uy;maldonado;ruta.37.y.9
UY-MA-Ruta37Y9,uy;ma;ruta.37.y.9
UY-MA-Ruta37Y9,co-m-ry9
UY-MA-Ruta37Y9,uy;ma;ry9
UY-MA-SanCarlos,uy-668
UY-MA-SanCarlos,uy;ma;san.carlos
UY-MA-SanCarlos,uy;ma;scs
UY-MA-SanCarlos,uy;maldonado;san.carlos
UY-MA-SanCarlos,co-m-scs
UY-MA-SanVicente,uy-701
UY-MA-SanVicente,uy;ma;sve
UY-MA-SanVicente,uy;ma;san.vicente
UY-MA-SanVicente,uy;maldonado;san.vicente
UY-MA-SantaMonica,uy;ma;santa.monica
UY-MA-SantaMonica,uy;ma;sma
UY-MA-SantaMonica,uy-704
UY-MA-SantaMonica,uy;maldonado;santa.monica
UY-MA-SantaMonica,co-m-sma
UY-MA-SaucePortezuelo,uy;ma;sdp
UY-MA-SaucePortezuelo,co-m-sdp
UY-MA-SaucePortezuelo,uy;maldonado;sauce.portezuelo
UY-MA-SaucePortezuelo,uy;ma;sauce.portezuelo
UY-MA-SaucePortezuelo,uy-700
UY-MO,uy;mo
UY-MO,uy;montevideo
UY-MO,uy-16594
UY-MO-Montevideo,uy-1
UY-MO-Montevideo,uy;mo;mon
UY-MO-Montevideo,uy;mo;montevideo
UY-MO-Montevideo,uy;montevideo;montevideo
UY-MO-Montevideo,co-m-mon
UY-PA,uy;paysandu
UY-PA,uy-16576
UY-PA,uy;pa
UY-PA-Araujo,uy-639
UY-PA-Araujo,uy;paysandu;araujo
UY-PA-Araujo,uy;pa;ajo
UY-PA-Araujo,co-p-ajo
UY-PA-Araujo,uy;pa;araujo
UY-PA-Arbolito,uy;pa;arbolito
UY-PA-Arbolito,uy-369
UY-PA-Arbolito,uy;paysandu;arbolito
UY-PA-Arbolito,uy;pa;ato
UY-PA-Arbolito,co-p-ato
UY-PA-Beisso,uy-371
UY-PA-Beisso,uy;pa;bei
UY-PA-Beisso,uy;paysandu;beisso
UY-PA-Beisso,co-p-bei
UY-PA-Beisso,uy;pa;beisso
UY-PA-BellaVista,uy;paysandu;bella.vista
UY-PA-BellaVista,co-p-bva
UY-PA-BellaVista,uy-381
UY-PA-BellaVista,uy;pa;bella.vista
UY-PA-BellaVista,uy;pa;bva
UY-PA-CanadaPueblo,uy;paysandu;canada.pueblo
UY-PA-CanadaPueblo,uy;pa;canada.pueblo
UY-PA-CanadaPueblo,uy;pa;cpb
UY-PA-CanadaPueblo,uy-382
UY-PA-CanadaPueblo,co-p-cpb
UY-PA-Casablanca,uy;pa;cca
UY-PA-Casablanca,uy;pa;casablanca
UY-PA-Casablanca,uy-640
UY-PA-Casablanca,co-p-cca
UY-PA-Casablanca,uy;paysandu;casablanca
UY-PA-CerroChato,uy;pa;cec
UY-PA-CerroChato,uy;pa;cerro.chato
UY-PA-CerroChato,co-p-cec
UY-PA-CerroChato,uy;paysandu;cerro.chato
UY-PA-CerroChato,uy-372
UY-PA-ChacrasPaysandu,uy;pa;chacras.paysandu
UY-PA-ChacrasPaysandu,uy-300
UY-PA-ChacrasPaysandu,co-p-cpu
UY-PA-ChacrasPaysandu,uy;pa;cpu
UY-PA-ChacrasPaysandu,uy;paysandu;chacras.paysandu
UY-PA-Chapicuy,uy-383
UY-PA-Chapicuy,uy;pa;chapicuy
UY-PA-Chapicuy,co-p-cha
UY-PA-Chapicuy,uy;paysandu;chapicuy
UY-PA-Chapicuy,uy;pa;cha
UY-PA-Constancia,uy;pa;constancia
UY-PA-Constancia,uy-373
UY-PA-Constancia,uy;paysandu;constancia
UY-PA-Constancia,co-p-cia
UY-PA-Constancia,uy;pa;cia
UY-PA-CuchillaBuricayupi,co-p-cdb
UY-PA-CuchillaBuricayupi,uy;pa;cuchilla.buricayupi
UY-PA-CuchillaBuricayupi,uy;paysandu;cuchilla.buricayupi
UY-PA-CuchillaBuricayupi,uy;pa;cdb
UY-PA-CuchillaBuricayupi,uy-379
UY-PA-CuchillaFuego,uy;pa;cuchilla.fuego
UY-PA-CuchillaFuego,uy-389
UY-PA-CuchillaFuego,uy;pa;cdf
UY-PA-CuchillaFuego,uy;paysandu;cuchilla.fuego
UY-PA-ElEspinillo,uy-394
UY-PA-ElEspinillo,uy;pa;eel
UY-PA-ElEspinillo,uy;pa;el.espinillo
UY-PA-ElEspinillo,co-p-eel
UY-PA-ElEspinillo,uy;paysandu;el.espinillo
UY-PA-ElEucaliptus,uy;paysandu;el.eucaliptus
UY-PA-ElEucaliptus,co-p-eeu
UY-PA-ElEucaliptus,uy-384
UY-PA-ElEucaliptus,uy;pa;eeu
UY-PA-ElEucaliptus,uy;pa;el.eucaliptus
UY-PA-Esperanza,co-p-eza
UY-PA-Esperanza,uy-385
UY-PA-Esperanza,uy;pa;esperanza
UY-PA-Esperanza,uy;paysandu;esperanza
UY-PA-Esperanza,uy;pa;eza
UY-PA-EstacionPorvenir,uy;pa;estacion.porvenir
UY-PA-EstacionPorvenir,co-p-epr
UY-PA-EstacionPorvenir,uy-648
UY-PA-EstacionPorvenir,uy;paysandu;estacion.porvenir
UY-PA-EstacionPorvenir,uy;pa;epr
UY-PA-Gallinal,uy;pa;gallinal
UY-PA-Gallinal,uy-387
UY-PA-Gallinal,uy;paysandu;gallinal
UY-PA-Gallinal,uy;pa;gal
UY-PA-Gallinal,co-p-gal
UY-PA-Guichon,uy;pa;guichon
UY-PA-Guichon,uy;pa;gui
UY-PA-Guichon,uy-361
UY-PA-Guichon,uy;paysandu;guichon
UY-PA-Guichon,co-p-gui
UY-PA-LaTentacion,co-p-ltn
UY-PA-LaTentacion,uy;pa;ltn
UY-PA-LaTentacion,uy;pa;la.tentacion
UY-PA-LaTentacion,uy-370
UY-PA-LaTentacion,uy;paysandu;la.tentacion
UY-PA-LorenzoGeyres,uy;pa;lgs
UY-PA-LorenzoGeyres,uy;pa;lorenzo.geyres
UY-PA-LorenzoGeyres,uy;paysandu;lorenzo.geyres
UY-PA-LorenzoGeyres,co-p-lgs
UY-PA-LorenzoGeyres,uy-366
UY-PA-Merinos,co-p-mri
UY-PA-Merinos,uy;paysandu;merinos
UY-PA-Merinos,uy-367
UY-PA-Merinos,uy;pa;mri
UY-PA-Merinos,uy;pa;merinos
UY-PA-Morato,uy;pa;morato
UY-PA-Morato,uy;paysandu;morato
UY-PA-Morato,uy;pa;mto
UY-PA-Morato,co-p-mto
UY-PA-Morato,uy-374
UY-PA-NuevoPaysandu,uy;paysandu;nuevo.paysandu
UY-PA-NuevoPaysandu,uy-362
UY-PA-NuevoPaysandu,co-p-npv
UY-PA-NuevoPaysandu,uy;pa;nuevo.paysandu
UY-PA-NuevoPaysandu,uy;pa;npv
UY-PA-Orgoroso,uy-378
UY-PA-Orgoroso,uy;pa;orgoroso
UY-PA-Orgoroso,uy;pa;oso
UY-PA-Orgoroso,co-p-oso
UY-PA-Orgoroso,uy;paysandu;orgoroso
UY-PA-Paysandu,uy;paysandu;paysandu
UY-PA-Paysandu,uy-278
UY-PA-Paysandu,co-p-pdu
UY-PA-Paysandu,uy;pa;paysandu
UY-PA-Paysandu,uy;pa;pdu
UY-PA-PiedraSola,uy;pa;psa
UY-PA-PiedraSola,uy;paysandu;piedra.sola
UY-PA-PiedraSola,uy-380
UY-PA-PiedraSola,co-p-psa
UY-PA-PiedraSola,uy;pa;piedra.sola
UY-PA-PiedrasColoradas,uy;pa;piedras.coloradas
UY-PA-PiedrasColoradas,uy-375
UY-PA-PiedrasColoradas,co-p-pcs
UY-PA-PiedrasColoradas,uy;paysandu;piedras.coloradas
UY-PA-PiedrasColoradas,uy;pa;pcs
UY-PA-Pinera,uy;pa;pinera
UY-PA-Pinera,co-p-pia
UY-PA-Pinera,uy;pa;pia
UY-PA-Pinera,uy;paysandu;pinera
UY-PA-Pinera,uy-376
UY-PA-Porvenir,uy;pa;porvenir
UY-PA-Porvenir,uy;pa;por
UY-PA-Porvenir,uy;paysandu;porvenir
UY-PA-Porvenir,uy-368
UY-PA-PuebloAlonzo,uy;paysandu;pueblo.alonzo
UY-PA-PuebloAlonzo,uy;pa;aso
UY-PA-PuebloAlonzo,uy;pa;pueblo.alonzo
UY-PA-PuebloAlonzo,uy-390
UY-PA-PuebloFederacion,uy;pa;fon
UY-PA-PuebloFederacion,uy;paysandu;pueblo.federacion
UY-PA-PuebloFederacion,uy;pa;pueblo.federacion
UY-PA-PuebloFederacion,co-p-fon
UY-PA-PuebloFederacion,uy-364
UY-PA-PuntasArroyoNegro,co-p-pan
UY-PA-PuntasArroyoNegro,uy;pa;pan
UY-PA-PuntasArroyoNegro,uy;pa;puntas.arroyo.negro
UY-PA-PuntasArroyoNegro,uy-388
UY-PA-PuntasArroyoNegro,uy;paysandu;puntas.arroyo.negro
UY-PA-Quebracho,uy;paysandu;quebracho
UY-PA-Quebracho,co-p-qch
UY-PA-Quebracho,uy;pa;qch
UY-PA-Quebracho,uy;pa;quebracho
UY-PA-Quebracho,uy-363
UY-PA-Queguayar,uy-391
UY-PA-Queguayar,uy;pa;qgy
UY-PA-Queguayar,uy;paysandu;queguayar
UY-PA-Queguayar,uy;pa;queguayar
UY-PA-Queguayar,co-p-qgy
UY-PA-SanFelix,co-p-sfx
UY-PA-SanFelix,uy;pa;san.felix
UY-PA-SanFelix,uy;paysandu;san.felix
UY-PA-SanFelix,uy;pa;sfx
UY-PA-SanFelix,uy-649
UY-PA-Soto,uy-268
UY-PA-Soto,co-p-sto
UY-PA-Soto,uy;pa;sto
UY-PA-Soto,uy;pa;soto
UY-PA-Soto,uy;paysandu;soto
UY-PA-Tambores,uy;pa;tam
UY-PA-Tambores,uy-365
UY-PA-Tambores,uy;pa;tambores
UY-PA-Tambores,uy;paysandu;tambores
UY-PA-TermasAlmiron,uy-393
UY-PA-TermasAlmiron,uy;pa;termas.almiron
UY-PA-TermasAlmiron,uy;paysandu;termas.almiron
UY-PA-TermasAlmiron,co-p-tda
UY-PA-TermasAlmiron,uy;pa;tda
UY-PA-TermasGuaviyu,uy-392
UY-PA-TermasGuaviyu,uy;pa;termas.guaviyu
UY-PA-TermasGuaviyu,uy;paysandu;termas.guaviyu
UY-PA-TermasGuaviyu,uy;pa;tdg
UY-PA-TermasGuaviyu,co-p-tdg
UY-PA-VillaMaria(Tiatucura),co-p-tia
UY-PA-VillaMaria(Tiatucura),uy;pa;villa.maria.(tiatucura)
UY-PA-VillaMaria(Tiatucura),uy;paysandu;villa.maria.(tiatucura)
UY-PA-VillaMaria(Tiatucura),uy;pa;tia
UY-PA-VillaMaria(Tiatucura),uy-377
UY-PA-Zeballos,uy;pa;zeballos
UY-PA-Zeballos,uy-386
UY-PA-Zeballos,uy;pa;zeb
UY-PA-Zeballos,co-p-zeb
UY-PA-Zeballos,uy;paysandu;zeballos
UY-RN,uy-16596
UY-RN,uy;rn
UY-RN,uy;rio.negro
UY-RN-Algorta,uy;rn;ata
UY-RN-Algorta,uy;rio.negro;algorta
UY-RN-Algorta,co-r-ata
UY-RN-Algorta,uy-405
UY-RN-Algorta,uy;rn;algorta
UY-RN-BarrioAnglo,uy;rio.negro;barrio.anglo
UY-RN-BarrioAnglo,co-r-bao
UY-RN-BarrioAnglo,uy;rn;barrio.anglo
UY-RN-BarrioAnglo,uy;rn;bao
UY-RN-BarrioAnglo,uy-402
UY-RN-BarrioMolino,uy;rio.negro;barrio.molino
UY-RN-BarrioMolino,uy-414
UY-RN-BarrioMolino,co-r-bem
UY-RN-BarrioMolino,uy;rn;barrio.molino
UY-RN-BarrioMolino,uy;rn;bem
UY-RN-Bellaco,uy;rn;bellaco
UY-RN-Bellaco,uy;rio.negro;bellaco
UY-RN-Bellaco,uy-411
UY-RN-Bellaco,uy;rn;bco
UY-RN-ElOmbu,co-r-eou
UY-RN-ElOmbu,uy-406
UY-RN-ElOmbu,uy;rn;eou
UY-RN-ElOmbu,uy;rn;el.ombu
UY-RN-ElOmbu,uy;rio.negro;el.ombu
UY-RN-FrayBentos,uy;rn;fbs
UY-RN-FrayBentos,uy;rio.negro;fray.bentos
UY-RN-FrayBentos,uy-395
UY-RN-FrayBentos,uy;rn;fray.bentos
UY-RN-FrayBentos,co-r-fbs
UY-RN-Grecco,uy;rn;gre
UY-RN-Grecco,uy;rn;grecco
UY-RN-Grecco,uy;rio.negro;grecco
UY-RN-Grecco,uy-398
UY-RN-Grecco,co-r-gre
UY-RN-LasCanas,co-r-lcn
UY-RN-LasCanas,uy;rn;lcn
UY-RN-LasCanas,uy;rn;las.canas
UY-RN-LasCanas,uy-410
UY-RN-LasCanas,uy;rio.negro;las.canas
UY-RN-LosArrayanes,uy;rio.negro;los.arrayanes
UY-RN-LosArrayanes,uy;rn;las
UY-RN-LosArrayanes,uy;rn;los.arrayanes
UY-RN-LosArrayanes,uy-656
UY-RN-LosArrayanes,co-r-las
UY-RN-Menafra,uy;rio.negro;menafra
UY-RN-Menafra,uy;rn;men
UY-RN-Menafra,uy;rn;menafra
UY-RN-Menafra,uy-412
UY-RN-Menafra,co-r-men
UY-RN-Merinos,uy;rn;mer
UY-RN-Merinos,uy;rn;merinos
UY-RN-Merinos,uy;rio.negro;merinos
UY-RN-Merinos,uy-399
UY-RN-NuevoBerlin,co-r-nbn
UY-RN-NuevoBerlin,uy;rn;nbn
UY-RN-NuevoBerlin,uy;rio.negro;nuevo.berlin
UY-RN-NuevoBerlin,uy-397
UY-RN-NuevoBerlin,uy;rn;nuevo.berlin
UY-RN-PasoMellizos,co-r-lms
UY-RN-PasoMellizos,uy;rn;lms
UY-RN-PasoMellizos,uy;rn;paso.mellizos
UY-RN-PasoMellizos,uy-407
UY-RN-PasoMellizos,uy;rio.negro;paso.mellizos
UY-RN-SanJavier,co-r-sjr
UY-RN-SanJavier,uy-401
UY-RN-SanJavier,uy;rn;sjr
UY-RN-SanJavier,uy;rio.negro;san.javier
UY-RN-SanJavier,uy;rn;san.javier
UY-RN-SarandiNavarro,uy-408
UY-RN-SarandiNavarro,uy;rio.negro;sarandi.navarro
UY-RN-SarandiNavarro,uy;rn;sdn
UY-RN-SarandiNavarro,uy;rn;sarandi.navarro
UY-RN-SarandiNavarro,co-r-sdn
UY-RN-Sauce,uy;rn;sce
UY-RN-Sauce,uy-654
UY-RN-Sauce,uy;rn;sauce
UY-RN-Sauce,co-r-sce
UY-RN-Sauce,uy;rio.negro;sauce
UY-RN-TresQuintas,uy;rio.negro;tres.quintas
UY-RN-TresQuintas,uy;rn;tres.quintas
UY-RN-TresQuintas,uy-413
UY-RN-TresQuintas,co-r-tqs
UY-RN-TresQuintas,uy;rn;tqs
UY-RN-VillaGeneralBorges,uy;rio.negro;villa.general.borges
UY-RN-VillaGeneralBorges,uy;rn;vgb
UY-RN-VillaGeneralBorges,uy-409
UY-RN-VillaGeneralBorges,co-r-vgb
UY-RN-VillaGeneralBorges,uy;rn;villa.general.borges
UY-RN-VillaMaria,uy;rn;vma
UY-RN-VillaMaria,uy;rio.negro;villa.maria
UY-RN-VillaMaria,uy-403
UY-RN-VillaMaria,uy;rn;villa.maria
UY-RN-Young,uy;rio.negro;young
UY-RN-Young,uy-655
UY-RN-Young,co-r-you
UY-RN-Young,uy;rn;you
UY-RN-Young,uy;rn;young
UY-RO,uy;rocha
UY-RO,uy;ro
UY-RO,uy-16582
UY-RO-18Julio,uy;ro;18j
UY-RO-18Julio,uy;ro;18.julio
UY-RO-18Julio,co-r-18j
UY-RO-18Julio,uy-444
UY-RO-18Julio,uy;rocha;18.julio
UY-RO-19Abril,uy;ro;19.abril
UY-RO-19Abril,uy;ro;19a
UY-RO-19Abril,uy-441
UY-RO-19Abril,co-r-19a
UY-RO-19Abril,uy;rocha;19.abril
UY-RO-AguasDulces,uy;rocha;aguas.dulces
UY-RO-AguasDulces,uy-451
UY-RO-AguasDulces,uy;ro;aguas.dulces
UY-RO-AguasDulces,co-r-ads
UY-RO-AguasDulces,uy;ro;ads
UY-RO-Arachania,co-r-rch
UY-RO-Arachania,uy;rocha;arachania
UY-RO-Arachania,uy;ro;arachania
UY-RO-Arachania,uy-459
UY-RO-Arachania,uy;ro;rch
UY-RO-BarraChuy,uy;ro;bch
UY-RO-BarraChuy,co-r-bch
UY-RO-BarraChuy,uy-453
UY-RO-BarraChuy,uy;ro;barra.chuy
UY-RO-BarraChuy,uy;rocha;barra.chuy
UY-RO-BarraValizas,uy;rocha;barra.valizas
UY-RO-BarraValizas,co-r-bdv
UY-RO-BarraValizas,uy-456
UY-RO-BarraValizas,uy;ro;barra.valizas
UY-RO-BarraValizas,uy;ro;bdv
UY-RO-BarrioPereira,uy;ro;bpa
UY-RO-BarrioPereira,uy-450
UY-RO-BarrioPereira,uy;ro;barrio.pereira
UY-RO-BarrioPereira,co-r-bpa
UY-RO-BarrioPereira,uy;rocha;barrio.pereira
UY-RO-BarrioTorres,uy;ro;bts
UY-RO-BarrioTorres,uy;rocha;barrio.torres
UY-RO-BarrioTorres,uy;ro;barrio.torres
UY-RO-BarrioTorres,uy-454
UY-RO-BarrioTorres,co-r-bts
UY-RO-CaboPolonio,uy;ro;cabo.polonio
UY-RO-CaboPolonio,uy;ro;cab
UY-RO-CaboPolonio,co-r-cab
UY-RO-CaboPolonio,uy;rocha;cabo.polonio
UY-RO-CaboPolonio,uy-461
UY-RO-Capacho,uy-455
UY-RO-Capacho,co-r-cho
UY-RO-Capacho,uy;ro;cho
UY-RO-Capacho,uy;ro;capacho
UY-RO-Capacho,uy;rocha;capacho
UY-RO-Castillos,co-r-cas
UY-RO-Castillos,uy-440
UY-RO-Castillos,uy;ro;cas
UY-RO-Castillos,uy;ro;castillos
UY-RO-Castillos,uy;rocha;castillos
UY-RO-Cebollati,co-r-cti
UY-RO-Cebollati,uy;rocha;cebollati
UY-RO-Cebollati,uy;ro;cti
UY-RO-Cebollati,uy;ro;cebollati
UY-RO-Cebollati,uy-439
UY-RO-Chuy,uy;ro;chuy
UY-RO-Chuy,uy;rocha;chuy
UY-RO-Chuy,co-r-chu
UY-RO-Chuy,uy;ro;chu
UY-RO-Chuy,uy-434
UY-RO-ElCaracol,uy;ro;ecl
UY-RO-ElCaracol,uy;ro;el.caracol
UY-RO-ElCaracol,uy;rocha;el.caracol
UY-RO-ElCaracol,uy-442
UY-RO-LaAguadaYCostaAzul,uy-448
UY-RO-LaAguadaYCostaAzul,uy;ro;la.aguada.y.costa.azul
UY-RO-LaAguadaYCostaAzul,co-r-lac
UY-RO-LaAguadaYCostaAzul,uy;ro;lac
UY-RO-LaAguadaYCostaAzul,uy;rocha;la.aguada.y.costa.azul
UY-RO-LaCoronilla,uy-449
UY-RO-LaCoronilla,uy;ro;la.coronilla
UY-RO-LaCoronilla,uy;ro;lca
UY-RO-LaCoronilla,uy;rocha;la.coronilla
UY-RO-LaEsmeralda,uy;ro;lda
UY-RO-LaEsmeralda,uy;rocha;la.esmeralda
UY-RO-LaEsmeralda,uy;ro;la.esmeralda
UY-RO-LaEsmeralda,uy-457
UY-RO-LaEsmeralda,co-r-lda
UY-RO-LaPaloma,uy;rocha;la.paloma
UY-RO-LaPaloma,uy-446
UY-RO-LaPaloma,uy;ro;lpa
UY-RO-LaPaloma,uy;ro;la.paloma
UY-RO-LaPedrera,uy;ro;la.pedrera
UY-RO-LaPedrera,co-r-lpr
UY-RO-LaPedrera,uy-452
UY-RO-LaPedrera,uy;ro;lpr
UY-RO-LaPedrera,uy;rocha;la.pedrera
UY-RO-LaRibiera,co-r-lri
UY-RO-LaRibiera,uy;ro;la.ribiera
UY-RO-LaRibiera,uy-465
UY-RO-LaRibiera,uy;rocha;la.ribiera
UY-RO-LaRibiera,uy;ro;lri
UY-RO-LasGarzas,uy;ro;las.garzas
UY-RO-LasGarzas,co-r-gbs
UY-RO-LasGarzas,uy;ro;gbs
UY-RO-LasGarzas,uy-436
UY-RO-LasGarzas,uy;rocha;las.garzas
UY-RO-Lascano,uy;ro;lno
UY-RO-Lascano,co-r-lno
UY-RO-Lascano,uy-433
UY-RO-Lascano,uy;ro;lascano
UY-RO-Lascano,uy;rocha;lascano
UY-RO-LomasLaPedrera,co-r-lpe
UY-RO-LomasLaPedrera,uy-462
UY-RO-LomasLaPedrera,uy;ro;lpe
UY-RO-LomasLaPedrera,uy;rocha;lomas.la.pedrera
UY-RO-LomasLaPedrera,uy;ro;lomas.la.pedrera
UY-RO-OceaniaPolonio,uy-467
UY-RO-OceaniaPolonio,uy;rocha;oceania.polonio
UY-RO-OceaniaPolonio,uy;ro;oceania.polonio
UY-RO-OceaniaPolonio,uy;ro;odp
UY-RO-OceaniaPolonio,co-r-odp
UY-RO-PalmaresLaCoronilla,uy-464
UY-RO-PalmaresLaCoronilla,uy;ro;palmares.la.coronilla
UY-RO-PalmaresLaCoronilla,uy;rocha;palmares.la.coronilla
UY-RO-PalmaresLaCoronilla,uy;ro;pdc
UY-RO-PalmaresLaCoronilla,co-r-pdc
UY-RO-Paralle,co-r-ple
UY-RO-Paralle,uy;ro;paralle
UY-RO-Paralle,uy;ro;ple
UY-RO-Paralle,uy-404
UY-RO-Paralle,uy;rocha;paralle
UY-RO-PtaRubiaYStaIsabelLaPedrera,uy;ro;pta.rubia.y.sta.isabel.la.pedrera
UY-RO-PtaRubiaYStaIsabelLaPedrera,co-r-pri
UY-RO-PtaRubiaYStaIsabelLaPedrera,uy;ro;pri
UY-RO-PtaRubiaYStaIsabelLaPedrera,uy-460
UY-RO-PtaRubiaYStaIsabelLaPedrera,uy;rocha;pta.rubia.y.sta.isabel.la.pedrera
UY-RO-PuebloNuevo,uy;rocha;pueblo.nuevo
UY-RO-PuebloNuevo,uy;ro;pueblo.nuevo
UY-RO-PuebloNuevo,uy;ro;pno
UY-RO-PuebloNuevo,uy-468
UY-RO-PuenteValizas,uy;rocha;puente.valizas
UY-RO-PuenteValizas,uy;ro;puente.valizas
UY-RO-PuenteValizas,uy;ro;pvs
UY-RO-PuenteValizas,uy-466
UY-RO-PuenteValizas,co-r-pvs
UY-RO-PuertoBotes,co-r-plb
UY-RO-PuertoBotes,uy-435
UY-RO-PuertoBotes,uy;rocha;puerto.botes
UY-RO-PuertoBotes,uy;ro;plb
UY-RO-PuertoBotes,uy;ro;puerto.botes
UY-RO-Puimayen,uy;rocha;puimayen
UY-RO-Puimayen,uy;ro;pui
UY-RO-Puimayen,co-r-pui
UY-RO-Puimayen,uy-458
UY-RO-Puimayen,uy;ro;puimayen
UY-RO-PuntaDiablo,uy;ro;punta.diablo
UY-RO-PuntaDiablo,co-r-pdd
UY-RO-PuntaDiablo,uy;ro;pdd
UY-RO-PuntaDiablo,uy;rocha;punta.diablo
UY-RO-PuntaDiablo,uy-463
UY-RO-RinconLaLaguna,uy-437
UY-RO-RinconLaLaguna,uy;ro;rla
UY-RO-RinconLaLaguna,uy;rocha;rincon.la.laguna
UY-RO-RinconLaLaguna,co-r-rla
UY-RO-RinconLaLaguna,uy;ro;rincon.la.laguna
UY-RO-Rocha,uy;ro;rocha
UY-RO-Rocha,co-r-roc
UY-RO-Rocha,uy;rocha;rocha
UY-RO-Rocha,uy-438
UY-RO-Rocha,uy;ro;roc
UY-RO-SanAntonio,uy;rocha;san.antonio
UY-RO-SanAntonio,uy;ro;san.antonio
UY-RO-SanAntonio,co-r-sat
UY-RO-SanAntonio,uy-428
UY-RO-SanAntonio,uy;ro;sat
UY-RO-SanLuisAlMedio,uy;rocha;san.luis.al.medio
UY-RO-SanLuisAlMedio,uy;ro;san.luis.al.medio
UY-RO-SanLuisAlMedio,co-r-slm
UY-RO-SanLuisAlMedio,uy-447
UY-RO-SanLuisAlMedio,uy;ro;slm
UY-RO-SantaAnaMar,uy;rocha;santa.ana.mar
UY-RO-SantaAnaMar,co-r-sar
UY-RO-SantaAnaMar,uy;ro;santa.ana.mar
UY-RO-SantaAnaMar,uy-664
UY-RO-SantaAnaMar,uy;ro;sar
UY-RO-TajamaresLaPedrera,uy;rocha;tajamares.la.pedrera
UY-RO-TajamaresLaPedrera,uy-417
UY-RO-TajamaresLaPedrera,uy;ro;tajamares.la.pedrera
UY-RO-TajamaresLaPedrera,uy;ro;tpa
UY-RO-Velazquez,uy-443
UY-RO-Velazquez,uy;rocha;velazquez
UY-RO-Velazquez,co-r-vel
UY-RO-Velazquez,uy;ro;velazquez
UY-RO-Velazquez,uy;ro;vel
UY-RV,uy;rv
UY-RV,uy;rivera
UY-RV,uy-16609
UY-RV-Amarillo,co-r-alo
UY-RV-Amarillo,uy;rv;amarillo
UY-RV-Amarillo,uy;rivera;amarillo
UY-RV-Amarillo,uy;rv;alo
UY-RV-Amarillo,uy-400
UY-RV-ArroyoBlanco,co-r-abo
UY-RV-ArroyoBlanco,uy-422
UY-RV-ArroyoBlanco,uy;rv;arroyo.blanco
UY-RV-ArroyoBlanco,uy;rv;abo
UY-RV-ArroyoBlanco,uy;rivera;arroyo.blanco
UY-RV-Cerrillada,uy;rv;cerrillada
UY-RV-Cerrillada,uy;rivera;cerrillada
UY-RV-Cerrillada,uy-423
UY-RV-Cerrillada,uy;rv;crr
UY-RV-CerroChapeu,uy-427
UY-RV-CerroChapeu,uy;rivera;cerro.chapeu
UY-RV-CerroChapeu,uy;rv;ccu
UY-RV-CerroChapeu,uy;rv;cerro.chapeu
UY-RV-CerroChapeu,co-r-ccu
UY-RV-CerroPelado,co-r-cpe
UY-RV-CerroPelado,uy;rivera;cerro.pelado
UY-RV-CerroPelado,uy;rv;cerro.pelado
UY-RV-CerroPelado,uy-419
UY-RV-CerroPelado,uy;rv;cpe
UY-RV-CerrosLaCalera,uy;rivera;cerros.la.calera
UY-RV-CerrosLaCalera,co-r-cdc
UY-RV-CerrosLaCalera,uy-424
UY-RV-CerrosLaCalera,uy;rv;cerros.la.calera
UY-RV-CerrosLaCalera,uy;rv;cdc
UY-RV-EstacionAtaques,uy-429
UY-RV-EstacionAtaques,uy;rv;estacion.ataques
UY-RV-EstacionAtaques,uy;rivera;estacion.ataques
UY-RV-EstacionAtaques,uy;rv;eas
UY-RV-EstacionAtaques,co-r-eas
UY-RV-LagosNorte,uy;rv;lagos.norte
UY-RV-LagosNorte,uy;rv;ldn
UY-RV-LagosNorte,co-r-ldn
UY-RV-LagosNorte,uy;rivera;lagos.norte
UY-RV-LagosNorte,uy-425
UY-RV-Lapuente,uy;rv;lte
UY-RV-Lapuente,uy;rivera;lapuente
UY-RV-Lapuente,uy;rv;lapuente
UY-RV-Lapuente,co-r-lte
UY-RV-Lapuente,uy-431
UY-RV-LasFlores,uy;rv;las.flores
UY-RV-LasFlores,uy;rivera;las.flores
UY-RV-LasFlores,uy-420
UY-RV-LasFlores,uy;rv;flo
UY-RV-LasFlores,co-r-flo
UY-RV-Masoller,uy-662
UY-RV-Masoller,co-r-mas
